transaction_id,date_id,product_id,store_id,quantity_sold,unit_price,gross_amount,discount_percentage,discount_amount,net_amount,is_promotion,current_stock_level,reorder_point,units_to_stock,stockout_flag
T133852,2024-06-22,P1035,ST016,3.0,1414.7,4244.1,0,0.0,4244.1,No,256.0,38,0,0
T133853,2024-06-22,P1006,ST033,3.0,307.28,921.84,10,92.18,829.66,Yes,82.0,68,6,0
T133854,2024-06-22,P1133,ST008,4.0,82.53,330.12,0,0.0,330.12,No,246.0,82,0,0
T133855,2024-06-22,P1103,ST049,20.0,6.87,137.4,0,0.0,137.4,No,349.0,96,0,0
T133856,2024-06-22,P1119,ST018,19.0,22.41,425.79,0,0.0,425.79,No,459.0,53,0,0
T133857,2024-06-22,P1105,ST040,13.0,12.18,158.34,0,0.0,,No,274.0,90,0,0
T133858,2024-06-22,P1099,ST046,6.0,21.5,129.0,0,0.0,129.0,No,59.0,21,0,0
T133859,2024-06-22,P1018,ST042,2.0,407.2,814.4,0,0.0,814.4,No,19.0,34,12,0
T133860,2024-06-22,P1091,ST046,6.0,9.38,56.28,0,0.0,56.28,No,73.0,21,0,0
T133861,2024-06-22,P1078,ST021,5.0,118.24,591.2,30,177.36,413.84,Yes,56.0,79,24,0
T133862,2024-06-22,P1045,ST047,7.0,66.39,464.73,0,0.0,464.73,No,360.0,52,0,0
T133863,2024-06-22,P1159,ST046,,177.12,885.6,0,0.0,885.6,No,194.0,93,0,0
T133864,2024-06-22,P1190,ST010,7.0,52.71,368.97,0,0.0,368.97,No,205.0,74,0,0
T133865,2024-06-22,P1174,ST044,4.0,40.39,161.56,0,0.0,161.56,No,441.0,82,0,0
T133866,2024-06-22,P1108,ST016,8.0,11.38,91.04,0,0.0,91.04,No,192.0,56,0,0
T133867,2024-06-22,P1065,ST021,8.0,77.7,621.6,30,186.48,435.12,Yes,433.0,35,0,0
T133868,2024-06-22,P1064,ST022,4.0,133.36,533.44,0,0.0,533.44,No,136.0,73,0,0
T133869,2024-06-22,P1123,ST034,8.0,188.55,1508.4,0,0.0,1508.4,No,488.0,97,0,0
T133870,2024-06-22,P1193,ST004,,76.89,76.89,0,0.0,76.89,No,360.0,34,0,0
T133871,2024-06-22,P1182,ST046,6.0,63.39,380.34,0,0.0,380.34,No,79.0,69,17,0
T133872,2024-06-22,P1178,ST027,3.0,52.31,,30,47.08,109.85,Yes,244.0,93,0,0
T133873,2024-06-22,P1064,ST014,5.0,133.36,666.8,5,33.34,633.46,Yes,92.0,24,0,0
T133874,2024-06-23,P1130,ST019,1.0,225.44,225.44,0,0.0,225.44,No,201.0,99,0,0
T133875,2024-06-23,P1173,ST018,6.0,,204.12,0,0.0,204.12,No,486.0,46,0,0
T133876,06/23/2024,P1082,ST049,12.0,16.73,200.76,0,0.0,200.76,No,429.0,33,0,0
T133877,2024-06-23,P1107,ST049,9.0,9.25,83.25,0,0.0,83.25,No,97.0,67,0,0
T133878,2024-06-23,P1066,ST010,3.0,144.66,433.98,0,0.0,433.98,No,449.0,52,0,0
T133879,2024-06-23,P1009,ST009,1.0,1220.0,1220.0,0,0.0,1220.0,No,,88,0,0
T133880,2024-06-23,P1012,ST020,1.0,308.9,308.9,0,0.0,308.9,No,95.0,59,0,0
T133881,2024-06-23,P1197,ST018,7.0,43.81,306.67,0,0.0,306.67,No,58.0,60,39,0
T133882,2024-06-23,P1006,ST047,6.0,307.28,1843.68,0,0.0,1843.68,No,,46,0,0
T133883,2024-06-23,P1103,ST004,20.0,6.87,137.4,0,0.0,137.4,No,238.0,51,0,0
T133884,2024-06-23,P1042,ST037,4.0,108.74,434.96,0,0.0,434.96,No,79.0,40,0,0
T133885,2024-06-23,P1168,ST040,1.0,77.23,77.23,0,0.0,77.23,No,233.0,26,0,0
T133886,2024-06-23,P1041,ST014,7.0,45.31,317.17,0,0.0,317.17,No,388.0,92,0,0
T133887,2024-06-23,P1159,ST014,7.0,177.12,1239.84,0,0.0,1239.84,No,234.0,63,0,0
T133888,2024-06-23,P1086,ST038,11.0,11.0,121.0,0,0.0,121.0,No,148.0,97,0,0
T133889,2024-06-23,P1124,ST018,4.0,264.6,1058.4,0,0.0,1058.4,No,316.0,30,0,0
T133890,2024-06-23,P1065,ST021,8.0,77.7,621.6,0,0.0,621.6,No,400.0,45,0,0
T133891,2024-06-23,P1124,ST009,8.0,264.6,2116.8,0,0.0,2116.8,No,451.0,27,0,0
T133892,2024-06-23,P1051,ST007,5.0,65.28,326.4,0,0.0,326.4,No,454.0,77,0,0
T133893,2024-06-23,P1188,ST049,1.0,38.2,38.2,0,0.0,38.2,No,69.0,92,51,0
T133894,2024-06-23,P1040,ST014,2.0,378.49,756.98,0,0.0,756.98,No,218.0,32,0,0
T133895,2024-06-23,P1035,ST021,1.0,1414.7,1414.7,0,0.0,1414.7,No,86.0,80,6,0
T133896,2024-06-23,P1058,ST018,8.0,103.34,826.72,0,0.0,826.72,No,320.0,35,0,0
T133897,2024-06-23,P1098,ST035,16.0,24.75,396.0,0,0.0,396.0,No,370.0,50,0,0
T133898,2024-06-23,P1017,ST009,4.0,634.39,2537.56,0,0.0,2537.56,No,379.0,83,0,0
T133899,2024-06-23,P1107,ST045,2.0,9.25,18.5,0,0.0,18.5,No,393.0,73,0,0
T133900,2024-06-23,P1034,ST016,3.0,,3876.54,0,0.0,3876.54,No,190.0,69,0,0
T133901,06/23/2024,P1152,ST008,2.0,72.57,145.14,0,0.0,145.14,No,340.0,91,0,0
T133902,2024-06-23,P1034,ST018,3.0,1292.18,3876.54,0,0.0,3876.54,No,311.0,65,0,0
T133903,2024-06-23,P1097,ST046,13.0,25.87,336.31,0,0.0,336.31,No,241.0,60,0,0
T133904,06/23/2024,P1150,ST034,5.0,130.8,654.0,0,0.0,654.0,No,215.0,52,0,0
T133905,2024-06-23,P1197,ST014,4.0,43.81,175.24,0,0.0,175.24,No,477.0,90,0,0
T133906,2024-06-23,P1199,ST038,2.0,41.47,82.94,30,24.88,58.06,Yes,421.0,100,0,0
T133907,2024-06-23,p1002,ST014,4.0,287.25,1149.0,20,229.8,919.2,Yes,321.0,22,0,0
T133908,2024-06-23,P1130,ST003,4.0,225.44,901.76,10,90.18,,Yes,279.0,76,0,0
T133909,2024-06-23,P1026,ST005,1.0,268.45,268.45,0,0.0,268.45,No,83.0,92,3,0
T133910,2024-06-23,P1103,ST042,4.0,6.87,27.48,0,0.0,27.48,No,22.0,74,51,0
T133911,2024-06-23,P1113,ST007,7.0,19.49,136.43,15,20.46,115.97,Yes,438.0,87,0,0
T133912,2024-06-23,P1133,ST042,7.0,82.53,577.71,0,0.0,577.71,No,409.0,76,0,0
T133913,2024-06-23,P1142,ST028,7.0,101.11,707.77,0,0.0,707.77,No,271.0,88,0,0
T133914,2024-06-23,P1125,ST044,5.0,247.11,1235.55,15,185.33,1050.22,Yes,458.0,92,0,0
T133915,2024-06-23,P1055,ST007,5.0,111.99,559.95,5,28.0,531.95,Yes,361.0,54,0,0
T133916,2024-06-23,P1057,ST041,1.0,80.74,80.74,0,0.0,,No,55.0,86,61,0
T133917,2024-06-23,P1037,ST044,577.0,595.85,1787.55,0,0.0,1787.55,No,229.0,80,0,0
T133918,06/23/2024,P1097,ST023,18.0,25.87,465.66,0,0.0,465.66,No,189.0,21,0,0
T133919,2024-06-23,P1142,ST007,6.0,101.11,606.66,0,0.0,606.66,No,418.0,76,0,0
T133920,2024-06-23,P1080,ST001,4.0,90.58,362.32,0,0.0,362.32,No,262.0,42,0,0
T133921,2024-06-23,P1065,ST025,3.0,77.7,233.1,0,0.0,233.1,No,305.0,64,0,0
T133922,2024-06-23,P1164,ST013,4.0,52.72,210.88,0,0.0,210.88,No,151.0,33,0,0
T133923,2024-06-23,P1090,ST019,18.0,20.09,361.62,0,0.0,361.62,No,427.0,27,0,0
T133924,2024-06-23,P1126,ST030,1.0,169.06,169.06,0,0.0,169.06,No,216.0,60,0,0
T133925,2024-06-23,P1029,ST005,3.0,845.99,2537.97,10,253.8,2284.17,Yes,90.0,45,0,0
T133926,2024-06-23,P1043,ST014,3.0,52.8,158.4,0,0.0,158.4,No,20.0,83,67,0
T133927,2024-06-23,P1155,ST024,5.0,143.21,716.05,10,71.6,644.45,Yes,23.0,48,57,0
T133928,2024-06-23,P1120,ST046,16.0,11.99,191.84,0,0.0,191.84,No,216.0,85,0,0
T133929,2024-06-24,P1066,ST025,5.0,,723.3,30,216.99,506.31,Yes,192.0,36,0,0
T133930,2024-06-24,P1125,ST047,7.0,247.11,1729.77,5,86.49,1643.28,Yes,438.0,93,0,0
T133931,2024-06-24,P1061,ST022,3.0,68.97,206.91,0,0.0,206.91,No,401.0,41,0,0
T133932,2024-06-24,P1076,ST007,5.0,48.88,244.4,0,0.0,244.4,No,346.0,44,0,0
T133933,06/24/2024,P1020,ST003,3.0,401.26,1203.78,0,0.0,1203.78,No,69.0,84,31,0
T133934,2024-06-24,P1031,ST016,3.0,774.03,2322.09,0,0.0,2322.09,No,37.0,93,54,0
T133935,2024-06-24,P1147,ST040,7.0,,737.73,0,0.0,737.73,No,210.0,62,0,0
T133936,2024-06-24,P1094,ST042,1.0,15.33,15.33,0,0.0,15.33,No,310.0,47,0,0
T133937,2024-06-24,P1093,ST037,2.0,24.01,48.02,0,0.0,48.02,No,313.0,94,0,0
T133938,2024-06-24,P1170,ST001,3.0,46.49,139.47,0,0.0,139.47,No,79.0,93,7,0
T133939,2024-06-24,P1176,ST006,6.0,89.18,535.08,0,0.0,535.08,No,111.0,66,0,0
T133940,2024-06-24,P1126,ST046,8.0,169.06,1352.48,0,0.0,1352.48,No,269.0,60,0,0
T133941,2024-06-24,P1005,ST032,1.0,1466.39,1466.39,0,0.0,1466.39,No,180.0,82,0,0
T133942,2024-06-24,P1176,ST007,3.0,89.18,267.54,30,80.26,187.28,Yes,293.0,20,0,0
T133943,2024-06-24,P1145,ST045,2.0,154.42,308.84,5,15.44,293.4,Yes,12.0,21,28,0
T133944,2024-06-24,P1145,ST034,6.0,154.42,926.52,0,0.0,926.52,No,488.0,76,0,0
T133945,2024-06-24,P1064,ST012,5.0,133.36,666.8,0,0.0,666.8,No,76.0,61,0,0
T133946,2024-06-24,P1002,ST009,5.0,287.25,1436.25,0,0.0,1436.25,No,366.0,77,0,0
T133947,2024-06-24,P1197,ST035,6.0,43.81,262.86,0,0.0,262.86,No,165.0,76,0,0
T133948,2024-06-24,P1163,ST049,5.0,75.65,378.25,0,0.0,378.25,No,203.0,51,0,0
T133949,2024-06-24,P1063,ST016,7.0,139.94,979.58,0,0.0,979.58,No,83.0,31,0,0
T133950,2024-06-24,P1021,ST007,2.0,1038.88,2077.76,0,0.0,2077.76,No,275.0,90,0,0
T133951,2024-06-24,P1130,ST037,1.0,225.44,225.44,0,0.0,225.44,No,121.0,21,0,0
T133952,2024-06-24,P1156,ST032,,73.63,220.89,0,0.0,220.89,No,228.0,50,0,0
T133953,2024-06-24,P1168,ST020,7.0,77.23,540.61,0,0.0,540.61,No,,67,0,0
T133954,2024-06-24,P1064,ST008,8.0,133.36,1066.88,0,0.0,1066.88,No,119.0,88,0,0
T133955,2024-06-24,P1065,ST047,3.0,,233.1,0,0.0,233.1,No,,61,0,0
T133956,2024-06-24,P1199,ST044,6.0,41.47,248.82,0,0.0,248.82,No,54.0,42,20,0
T133957,2024-06-24,P1200,st024,1.0,81.18,,10,8.12,73.06,Yes,99.0,63,0,0
T133958,2024-06-24,P1071,ST036,1.0,33.62,33.62,5,1.68,31.94,Yes,,56,0,0
T133959,2024-06-24,P1196,ST039,1.0,42.79,42.79,0,0.0,42.79,No,50.0,32,0,0
T133960,2024-06-24,P1001,ST009,7.0,1049.28,7344.96,0,0.0,7344.96,No,44.0,48,19,0
T133961,2024-06-24,P1038,ST039,1.0,389.84,389.84,0,0.0,389.84,No,447.0,48,0,0
T133962,2024-06-24,P1113,ST010,9.0,19.49,,0,0.0,175.41,No,18.0,68,63,0
T133963,2024-06-24,P1177,ST039,5.0,24.34,121.7,0,0.0,121.7,No,420.0,31,0,0
T133964,2024-06-24,P1050,ST002,5.0,39.09247485084657,195.46,25,48.87,146.59,Yes,100.0,38,0,0
T133965,2024-06-24,P1047,ST021,4.0,25.21,100.84,0,0.0,100.84,No,30.0,88,72,0
T133966,2024-06-24,P1006,ST029,1.0,307.28,307.28,0,0.0,307.28,No,98.0,28,0,0
T133967,2024-06-24,P1144,ST024,6.0,265.44,1592.64,0,0.0,1592.64,No,338.0,94,0,0
T133968,2024-06-24,P1155,ST027,5.0,143.21,716.05,0,0.0,716.05,No,453.0,30,0,0
T133969,2024-06-24,P1042,ST040,5.0,108.74,543.7,0,0.0,543.7,No,302.0,52,0,0
T133970,2024-06-24,P1068,ST003,7.0,39.32,275.24,0,0.0,275.24,No,97.0,63,0,0
T133971,2024-06-24,P1170,ST031,7.0,46.49,325.43,0,0.0,325.43,No,298.0,49,0,0
T133972,2024-06-24,P1113,ST043,4.0,19.49,77.96,0,0.0,77.96,No,163.0,75,0,0
T133973,2024-06-24,P1176,ST012,4.0,89.18,356.72,0,0.0,356.72,No,354.0,34,0,0
T133974,2024-06-24,P1095,ST030,11.0,57.73028824314509,635.03,0,0.0,635.03,No,124.0,43,0,0
T133975,2024-06-24,P1006,ST044,7.0,307.28,2150.96,0,0.0,2150.96,No,88.0,62,0,0
T133976,2024-06-24,P1085,ST019,5.0,15.72,78.6,0,0.0,78.6,No,314.0,70,0,0
T133977,2024-06-24,P1148,ST043,6.0,231.84,1391.04,0,0.0,1391.04,No,463.0,40,0,0
T133978,2024-06-24,P1180,ST006,5.0,48.53,242.65,0,0.0,242.65,No,248.0,88,0,0
T133979,06/24/2024,P1105,ST036,,12.18,,0,0.0,48.72,No,417.0,79,0,0
T133980,2024-06-24,P1018,ST033,3.0,407.2,1221.6,30,366.48,855.12,Yes,92.0,96,36,0
T133981,2024-06-24,P1179,ST002,7.0,55.91,391.37,0,0.0,391.37,No,165.0,93,0,0
T133982,2024-06-24,P1115,ST016,15.0,7.88,118.2,10,11.82,106.38,Yes,419.0,33,0,0
T133983,2024-06-24,P1173,ST017,8.0,34.02,272.16,0,0.0,272.16,No,477.0,59,0,0
T133984,2024-06-24,P1166,ST042,1.0,47.81,47.81,25,11.95,35.86,Yes,435.0,40,0,0
T133985,2024-06-24,P1142,ST023,7.0,101.11,707.77,0,0.0,707.77,No,418.0,67,0,0
T133986,2024-06-24,P1075,ST023,8.0,51.51,412.08,0,0.0,412.08,No,,37,0,0
T133987,2024-06-24,P1010,st011,1.0,1069.3,1069.3,0,0.0,1069.3,No,85.0,26,0,0
T133988,06/24/2024,P1161,ST024,6.0,40.26,241.56,5,12.08,229.48,Yes,,34,23,0
T133989,2024-06-24,P1078,ST043,5.0,118.24,591.2,0,0.0,591.2,No,485.0,39,0,0
T133990,2024-06-25,P1142,ST028,6.0,101.11,606.66,20,121.33,485.33,Yes,150.0,24,0,0
T133991,2024-06-25,P1152,ST010,8.0,72.57,580.56,0,0.0,580.56,No,373.0,56,0,0
T133992,2024-06-25,p1040,ST011,2.0,378.49,756.98,0,0.0,756.98,No,287.0,36,0,0
T133993,2024-06-25,P1109,ST002,6.0,29.05,174.3,0,0.0,174.3,No,394.0,73,0,0
T133994,2024-06-25,P1115,ST025,18.0,7.88,141.84,5,7.09,134.75,Yes,486.0,68,0,0
T133995,2024-06-25,P1112,ST039,14.0,11.27,157.78,0,0.0,157.78,No,,55,0,0
T133996,2024-06-25,P1071,ST017,7.0,33.62,235.34,30,70.6,164.74,Yes,396.0,44,0,0
T133997,2024-06-25,P1084,ST030,5.0,24.11,120.55,0,0.0,120.55,No,461.0,63,0,0
T133998,2024-06-25,P1117,ST045,6.0,20.49,122.94,0,0.0,122.94,No,170.0,83,0,0
T133999,2024-06-25,P1040,ST025,3.0,378.49,1135.47,0,0.0,1135.47,No,199.0,43,0,0
T134000,2024-06-25,P1170,ST003,4.0,46.49,185.96,0,0.0,185.96,No,390.0,51,0,0
T134001,2024-06-25,P1126,ST028,4.0,169.06,676.24,0,0.0,676.24,No,418.0,63,0,0
T134002,2024-06-25,P1183,ST008,6.0,58.04,348.24,0,0.0,348.24,No,291.0,76,0,0
T134003,2024-06-25,P1149,ST026,3.0,,719.37,20,143.87,575.5,Yes,205.0,90,0,0
T134004,2024-06-25,P1028,ST008,3.0,487.37,1462.11,0,0.0,1462.11,No,306.0,67,0,0
T134005,2024-06-25,P1143,ST009,4.0,236.75,947.0,0,0.0,947.0,No,396.0,47,0,0
T134006,2024-06-25,P1048,ST040,2.0,108.03,216.06,0,0.0,216.06,No,342.0,81,0,0
T134007,2024-06-25,P1036,ST049,1.0,1147.02,1147.02,0,0.0,1147.02,No,,50,0,0
T134008,2024-06-25,P1036,ST047,4.0,1147.02,4588.08,10,458.81,4129.27,Yes,113.0,43,0,0
T134009,2024-06-25,P1008,ST021,3.0,1161.41,3484.23,0,0.0,3484.23,No,283.0,75,0,0
T134010,2024-06-25,P1064,ST035,8.0,133.36,1066.88,0,0.0,1066.88,No,110.0,78,5,0
T134011,2024-06-25,P1059,ST025,7.0,72.88,,25,127.54,382.62,Yes,432.0,95,0,0
T134012,2024-06-25,P1045,ST048,6.0,66.39,398.34,0,0.0,398.34,No,116.0,82,0,0
T134013,2024-06-25,P1047,ST028,8.0,25.21,201.68,0,0.0,201.68,No,161.0,33,0,0
T134014,2024-06-25,P1142,ST028,1.0,101.11,101.11,0,0.0,101.11,No,456.0,38,0,0
T134015,2024-06-25,P1110,ST046,19.0,19.37,368.03,0,0.0,368.03,No,448.0,88,0,0
T134016,2024-06-25,P1163,ST028,6.0,75.65,453.9,0,0.0,453.9,No,362.0,87,0,0
T134017,2024-06-25,P1138,ST032,7.0,85.47,598.29,20,119.66,478.63,Yes,206.0,37,0,0
T134018,2024-06-25,P1188,ST040,4.0,38.2,152.8,0,0.0,152.8,No,45.0,47,31,0
T134019,2024-06-25,P1102,ST037,4.0,13.3,53.2,0,0.0,53.2,No,231.0,48,0,0
T134020,2024-06-25,P1015,ST017,1.0,884.6,884.6,0,0.0,884.6,No,165.0,21,0,0
T134021,2024-06-25,P1053,ST042,7.0,28.05,196.35,0,0.0,196.35,No,,85,0,0
T134022,2024-06-25,P1025,ST008,3.0,562.26,1686.78,0,0.0,1686.78,No,219.0,52,0,0
T134023,2024-06-25,P1123,ST024,7.0,188.55,1319.85,0,0.0,1319.85,No,335.0,49,0,0
T134024,06/25/2024,P1143,ST004,2.0,236.75,473.5,0,0.0,473.5,No,413.0,39,0,0
T134025,2024-06-25,P1057,ST017,7.0,80.74,565.18,0,0.0,565.18,No,90.0,26,0,0
T134026,2024-06-25,P1076,ST047,7.0,48.88,342.16,0,0.0,342.16,No,256.0,92,0,0
T134027,2024-06-25,P1089,ST016,11.0,12.6,138.6,0,0.0,138.6,No,,41,0,0
T134028,2024-06-25,P1011,ST032,2.0,1183.77,2367.54,0,0.0,2367.54,No,446.0,52,0,0
T134029,2024-06-25,P1182,ST015,3.0,63.39,190.17,0,0.0,190.17,No,437.0,65,0,0
T134030,2024-06-26,P1172,ST015,7.0,54.45,381.15,0,0.0,381.15,No,309.0,95,0,0
T134031,2024-06-26,P1154,ST042,7.0,295.6,2069.2,0,0.0,2069.2,No,52.0,42,7,0
T134032,06/26/2024,P1121,ST024,6.0,275.42,1652.52,0,0.0,1652.52,No,463.0,74,0,0
T134033,2024-06-26,P1004,ST007,1.0,670.74,670.74,0,0.0,670.74,No,231.0,21,0,0
T134034,2024-06-26,P1004,ST039,2.0,670.74,1341.48,0,0.0,1341.48,No,238.0,31,0,0
T134035,2024-06-26,P1095,ST025,13.0,77.59773984923113,1008.77,0,0.0,1008.77,No,457.0,38,0,0
T134036,06/26/2024,P1045,ST007,7.0,66.39,464.73,0,0.0,464.73,No,413.0,71,0,0
T134037,2024-06-26,P1134,ST037,7.0,292.1,2044.7,0,0.0,2044.7,No,294.0,42,0,0
T134038,2024-06-26,P1014,ST039,2.0,675.22,1350.44,0,0.0,1350.44,No,446.0,83,0,0
T134039,2024-06-26,P1119,ST024,12.0,22.41,,0,0.0,268.92,No,184.0,75,0,0
T134040,2024-06-26,P1055,ST011,5.0,111.99,559.95,10,56.0,503.95,Yes,407.0,72,0,0
T134041,2024-06-26,P1018,ST037,1.0,407.2,407.2,0,0.0,407.2,No,387.0,56,0,0
T134042,2024-06-26,P1142,ST023,938.0,101.11,707.77,0,0.0,707.77,No,203.0,56,0,0
T134043,2024-06-26,P1105,ST031,12.0,12.18,146.16,5,7.31,138.85,Yes,362.0,76,0,0
T134044,2024-06-26,P1152,ST031,2.0,72.57,145.14,0,0.0,145.14,No,351.0,52,0,0
T134045,2024-06-26,P1055,ST015,6.0,111.99,671.94,0,0.0,671.94,No,410.0,99,0,0
T134046,2024-06-26,P1144,ST025,1.0,265.44,265.44,0,0.0,265.44,No,491.0,63,0,0
T134047,2024-06-26,P1008,ST033,1.0,1161.41,1161.41,0,0.0,1161.41,No,46.0,100,77,0
T134048,2024-06-26,P1128,ST009,4.0,156.57,626.28,0,0.0,626.28,No,371.0,42,0,0
T134049,2024-06-26,P1150,ST047,5.0,130.8,654.0,0,0.0,654.0,No,186.0,86,0,0
T134050,2024-06-26,P1113,ST037,11.0,19.49,214.39,5,10.72,203.67,Yes,483.0,36,0,0
T134051,2024-06-26,P1167,ST004,7.0,57.22675447073215,400.59,0,0.0,400.59,No,114.0,48,0,0
T134052,2024-06-26,P1197,ST027,7.0,43.81,306.67,0,0.0,306.67,No,303.0,81,0,0
T134053,2024-06-26,P1049,ST036,1.0,65.77,65.77,0,0.0,65.77,No,148.0,62,0,0
T134054,2024-06-26,P1060,ST015,5.0,129.11,645.55,0,0.0,645.55,No,402.0,100,0,0
T134055,2024-06-26,P1082,ST001,12.0,16.73,200.76,0,0.0,200.76,No,289.0,79,0,0
T134056,2024-06-26,P1003,ST028,3.0,597.74,1793.22,0,0.0,1793.22,No,264.0,84,0,0
T134057,2024-06-26,P1174,ST024,2.0,40.39,80.78,0,0.0,80.78,No,266.0,67,0,0
T134058,2024-06-26,P1042,ST042,5.0,108.74,543.7,0,0.0,543.7,No,155.0,49,0,0
T134059,2024-06-26,P1018,ST026,2.0,407.2,814.4,0,0.0,814.4,No,66.0,53,3,0
T134060,2024-06-26,P1087,ST049,9.0,12.2,109.8,0,0.0,109.8,No,21.0,87,103,0
T134061,2024-06-26,P1082,ST031,16.0,16.73,267.68,0,0.0,267.68,No,156.0,34,0,0
T134062,2024-06-26,P1102,ST035,17.0,13.3,226.1,0,0.0,,No,340.0,46,0,0
T134063,2024-06-26,P1065,ST002,5.0,77.7,388.5,0,0.0,388.5,No,255.0,46,0,0
T134064,2024-06-26,P1161,ST041,4.0,40.26,161.04,0,0.0,161.04,No,236.0,27,0,0
T134065,2024-06-26,P1147,ST014,3.0,105.39,316.17,0,0.0,316.17,No,289.0,44,0,0
T134066,2024-06-26,P1195,ST018,5.0,26.86,134.3,0,0.0,134.3,No,457.0,80,0,0
T134067,2024-06-26,P1150,ST012,5.0,130.8,654.0,0,0.0,654.0,No,18.0,28,17,0
T134068,2024-06-26,P1078,ST003,,118.24,709.44,0,0.0,709.44,No,284.0,72,0,0
T134069,2024-06-26,P1148,ST020,5.0,231.84,1159.2,15,173.88,985.32,Yes,311.0,22,0,0
T134070,2024-06-26,P1089,ST048,6.0,12.6,75.6,0,0.0,75.6,No,200.0,55,0,0
T134071,2024-06-26,P1016,ST008,3.0,1223.28,3669.84,0,0.0,3669.84,No,,64,72,0
T134072,2024-06-26,P1056,ST015,8.0,148.49,1187.92,0,0.0,1187.92,No,33.0,36,3,0
T134073,2024-06-26,P1146,ST008,5.0,72.03,360.15,30,108.04,252.11,Yes,122.0,34,0,0
T134074,2024-06-26,P1096,ST028,9.0,15.2,136.8,0,0.0,136.8,No,394.0,86,0,0
T134075,06/26/2024,P1038,ST028,3.0,389.84,1169.52,0,0.0,1169.52,No,155.0,92,0,0
T134076,2024-06-26,P1024,ST034,2.0,1160.27,2320.54,0,0.0,2320.54,No,449.0,31,0,0
T134077,2024-06-26,P1054,ST013,8.0,86.8,694.4,0,0.0,694.4,No,12.0,69,78,0
T134078,2024-06-26,P1097,ST035,6.0,25.87,155.22,0,0.0,155.22,No,210.0,22,0,0
T134079,2024-06-26,P1062,ST013,5.0,86.03,430.15,0,0.0,430.15,No,35.0,40,27,0
T134080,2024-06-26,P1120,ST003,2.0,11.99,23.98,10,2.4,21.58,Yes,442.0,30,0,0
T134081,2024-06-26,P1174,ST044,1.0,,40.39,0,0.0,40.39,No,,83,0,0
T134082,2024-06-26,P1140,ST012,5.0,218.49,1092.45,0,0.0,1092.45,No,295.0,68,0,0
T134083,2024-06-26,P1148,ST041,3.0,231.84,695.52,0,0.0,695.52,No,27.0,31,8,0
T134084,2024-06-26,P1178,ST024,2.0,52.31,104.62,0,0.0,104.62,No,218.0,28,0,0
T134085,06/26/2024,P1041,ST029,7.0,45.31,317.17,0,0.0,317.17,No,188.0,94,0,0
T134086,2024-06-26,P1031,ST039,3.0,774.03,2322.09,30,696.63,1625.46,Yes,,30,0,0
T134087,2024-06-26,P1027,ST026,2.0,252.69,505.38,0,0.0,505.38,No,193.0,24,0,0
T134088,2024-06-26,P1078,ST049,3.0,118.24,354.72,0,0.0,354.72,No,398.0,62,0,0
T134089,2024-06-26,P1159,ST035,8.0,177.12,1416.96,0,0.0,1416.96,No,254.0,31,0,0
T134090,2024-06-26,P1008,ST001,2.0,1161.41,2322.82,0,0.0,2322.82,No,371.0,67,0,0
T134091,2024-06-27,P1099,ST039,6.0,21.5,129.0,0,0.0,129.0,No,470.0,23,0,0
T134092,2024-06-27,P1181,ST012,2.0,53.48,106.96,0,0.0,106.96,No,104.0,63,0,0
T134093,2024-06-27,P1075,ST044,2.0,51.51,103.02,0,0.0,103.02,No,379.0,23,0,0
T134094,2024-06-27,P1154,ST017,5.0,295.6,1478.0,0,0.0,1478.0,No,426.0,68,0,0
T134095,2024-06-27,P1064,ST040,6.0,133.36,800.16,0,0.0,800.16,No,164.0,97,0,0
T134096,2024-06-27,P1121,ST049,1.0,275.42,275.42,0,0.0,275.42,No,345.0,21,0,0
T134097,2024-06-27,P1156,ST029,6.0,73.63,441.78,0,0.0,441.78,No,166.0,66,0,0
T134098,2024-06-27,P1024,ST016,2.0,1160.27,2320.54,0,0.0,2320.54,No,448.0,48,0,0
T134099,2024-06-27,P1068,ST040,2.0,39.32,78.64,0,0.0,78.64,No,465.0,54,0,0
T134100,2024-06-27,P1148,ST021,3.0,231.84,695.52,0,0.0,695.52,No,305.0,90,0,0
T134101,2024-06-27,P1138,ST044,6.0,85.47,512.82,0,0.0,512.82,No,499.0,72,0,0
T134102,2024-06-27,P1111,ST019,8.0,23.62,188.96,0,0.0,188.96,No,86.0,59,0,0
T134103,2024-06-27,P1147,ST003,6.0,105.39,632.34,0,0.0,632.34,No,345.0,73,0,0
T134104,2024-06-27,P1083,ST014,16.0,6.85,109.6,0,0.0,109.6,No,100.0,49,0,0
T134105,2024-06-27,P1066,ST024,7.0,144.66,1012.62,0,0.0,1012.62,No,334.0,36,0,0
T134106,2024-06-27,P1120,ST012,2.0,11.99,23.98,0,0.0,23.98,No,428.0,22,0,0
T134107,2024-06-27,P1034,ST001,3.0,1292.18,3876.54,0,0.0,3876.54,No,72.0,44,0,0
T134108,2024-06-27,P1034,ST031,1.0,1292.18,1292.18,5,64.61,1227.57,Yes,483.0,91,0,0
T134109,2024-06-27,P1105,ST038,9.0,12.18,109.62,0,0.0,109.62,No,304.0,85,0,0
T134110,2024-06-27,P1044,ST023,3.0,,224.43,0,0.0,224.43,No,246.0,62,0,0
T134111,2024-06-27,P1178,ST023,7.0,52.31,366.17,0,0.0,366.17,No,328.0,96,0,0
